source_row_id,scenario,scenario_family,rail,payment_method,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days,blank_provider_ref,blank_bank_ref,blank_client_ref
229,unmatched_intent,unmatched,UPI,UPI,2842.66,0.00,2842.66,0.00,0.00,2842.66,false,0,false,false,false
230,under_settle_15,under,IMPS,BANK_TRANSFER,507.41,431.30,0.00,76.11,0.00,76.11,true,2,false,false,false
231,ref_stress_clean,ref_stress,UPI,UPI,2126.88,2126.88,0.00,0.00,0.00,0.00,true,1,true,true,false
232,clean,clean,IMPS,BANK_TRANSFER,4947.29,4947.29,0.00,0.00,0.00,0.00,true,0,false,false,false
233,clean,clean,UPI,UPI,3620.15,3620.15,0.00,0.00,0.00,0.00,true,0,false,false,false
234,under_settle_15_ref_stress,under_ref_stress,IMPS,BANK_TRANSFER,4462.67,3793.27,0.00,669.40,0.00,669.40,true,4,true,false,false
235,clean,clean,UPI,UPI,3937.27,3937.27,0.00,0.00,0.00,0.00,true,0,false,false,false
236,clean,clean,IMPS,BANK_TRANSFER,2315.70,2315.70,0.00,0.00,0.00,0.00,true,0,false,false,false
237,clean,clean,UPI,UPI,1106.97,1106.97,0.00,0.00,0.00,0.00,true,0,false,false,false
238,clean,clean,IMPS,BANK_TRANSFER,4704.76,4704.76,0.00,0.00,0.00,0.00,true,0,false,false,false
239,clean,clean,UPI,UPI,2416.41,2416.41,0.00,0.00,0.00,0.00,true,0,false,false,false
240,under_settle_30,under,UPI,UPI,3465.81,2426.07,0.00,1039.74,0.00,1039.74,true,3,false,false,false
241,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4618.95,0.00,4618.95,0.00,0.00,4618.95,false,0,false,false,false
242,clean,clean,IMPS,BANK_TRANSFER,1165.86,1165.86,0.00,0.00,0.00,0.00,true,0,false,false,false
243,unmatched_intent,unmatched,UPI,UPI,463.89,0.00,463.89,0.00,0.00,463.89,false,0,false,false,false
244,under_settle_15_ref_stress,under_ref_stress,UPI,UPI,1747.19,1485.11,0.00,262.08,0.00,262.08,true,4,true,false,false
245,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,1688.11,1688.11,0.00,0.00,0.00,0.00,true,2,false,false,false
246,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,2604.34,2604.34,0.00,0.00,0.00,0.00,true,1,true,true,false
247,clean,clean,UPI,UPI,2721.52,2721.52,0.00,0.00,0.00,0.00,true,0,false,false,false
248,under_settle_08,under,UPI,UPI,1166.80,1073.46,0.00,93.34,0.00,93.34,true,1,false,false,false
249,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1684.81,0.00,1684.81,0.00,0.00,1684.81,false,0,false,false,false
250,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,2519.34,0.00,2519.34,0.00,0.00,2519.34,false,0,false,false,false
251,clean,clean,IMPS,BANK_TRANSFER,2897.87,2897.87,0.00,0.00,0.00,0.00,true,0,false,false,false
252,under_settle_30,under,IMPS,BANK_TRANSFER,2197.07,1537.95,0.00,659.12,0.00,659.12,true,3,false,false,false
253,unmatched_intent,unmatched,UPI,UPI,861.34,0.00,861.34,0.00,0.00,861.34,false,0,false,false,false
254,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,3379.77,3379.77,0.00,0.00,0.00,0.00,true,2,false,false,false
255,under_settle_15_ref_stress,under_ref_stress,UPI,UPI,571.64,485.89,0.00,85.75,0.00,85.75,true,4,true,false,false
256,clean_delay_2d,clean_delay,UPI,UPI,445.19,445.19,0.00,0.00,0.00,0.00,true,2,false,false,false
257,under_settle_15_ref_stress,under_ref_stress,IMPS,BANK_TRANSFER,4350.16,3697.64,0.00,652.52,0.00,652.52,true,4,true,false,false
258,clean_delay_2d,clean_delay,UPI,UPI,3693.25,3693.25,0.00,0.00,0.00,0.00,true,2,false,false,false
259,clean,clean,IMPS,BANK_TRANSFER,1873.14,1873.14,0.00,0.00,0.00,0.00,true,0,false,false,false
260,ref_stress_clean,ref_stress,UPI,UPI,951.57,951.57,0.00,0.00,0.00,0.00,true,1,true,true,false
261,ref_stress_clean,ref_stress,UPI,UPI,3819.66,3819.66,0.00,0.00,0.00,0.00,true,1,true,true,false
262,clean,clean,IMPS,BANK_TRANSFER,2392.20,2392.20,0.00,0.00,0.00,0.00,true,0,false,false,false
263,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,3254.14,3254.14,0.00,0.00,0.00,0.00,true,2,false,false,false
264,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1139.92,0.00,1139.92,0.00,0.00,1139.92,false,0,false,false,false
265,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3291.21,0.00,3291.21,0.00,0.00,3291.21,false,0,false,false,false
266,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,479.81,479.81,0.00,0.00,0.00,0.00,true,1,true,true,false
267,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1458.59,0.00,1458.59,0.00,0.00,1458.59,false,0,false,false,false
268,ref_stress_clean,ref_stress,UPI,UPI,4992.12,4992.12,0.00,0.00,0.00,0.00,true,1,true,true,false
269,clean,clean,IMPS,BANK_TRANSFER,4153.68,4153.68,0.00,0.00,0.00,0.00,true,0,false,false,false
270,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1160.88,0.00,1160.88,0.00,0.00,1160.88,false,0,false,false,false
271,under_settle_15,under,UPI,UPI,3679.49,3127.57,0.00,551.92,0.00,551.92,true,2,false,false,false
272,clean_delay_5d,clean_delay,UPI,UPI,4080.03,4080.03,0.00,0.00,0.00,0.00,true,5,false,false,false
273,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2070.74,2070.74,0.00,0.00,0.00,0.00,true,2,false,false,false
274,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,2866.65,2866.65,0.00,0.00,0.00,0.00,true,1,true,true,false
275,under_settle_08,under,UPI,UPI,4756.37,4375.86,0.00,380.51,0.00,380.51,true,1,false,false,false
276,clean,clean,UPI,UPI,1612.28,1612.28,0.00,0.00,0.00,0.00,true,0,false,false,false
277,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3192.23,0.00,3192.23,0.00,0.00,3192.23,false,0,false,false,false
278,under_settle_15,under,UPI,UPI,2005.03,1704.28,0.00,300.75,0.00,300.75,true,2,false,false,false
279,unmatched_intent,unmatched,UPI,UPI,4422.39,0.00,4422.39,0.00,0.00,4422.39,false,0,false,false,false
280,clean,clean,IMPS,BANK_TRANSFER,3536.59,3536.59,0.00,0.00,0.00,0.00,true,0,false,false,false
281,under_settle_15,under,IMPS,BANK_TRANSFER,778.57,661.78,0.00,116.79,0.00,116.79,true,2,false,false,false
282,clean,clean,IMPS,BANK_TRANSFER,2302.85,2302.85,0.00,0.00,0.00,0.00,true,0,false,false,false
283,ref_stress_clean,ref_stress,UPI,UPI,3339.09,3339.09,0.00,0.00,0.00,0.00,true,1,true,true,false
284,unmatched_intent,unmatched,UPI,UPI,3034.51,0.00,3034.51,0.00,0.00,3034.51,false,0,false,false,false
285,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,1328.81,1328.81,0.00,0.00,0.00,0.00,true,5,false,false,false
286,clean,clean,IMPS,BANK_TRANSFER,4020.71,4020.71,0.00,0.00,0.00,0.00,true,0,false,false,false
287,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,742.41,0.00,742.41,0.00,0.00,742.41,false,0,false,false,false
288,unmatched_intent,unmatched,UPI,UPI,3981.40,0.00,3981.40,0.00,0.00,3981.40,false,0,false,false,false
289,clean_delay_2d,clean_delay,UPI,UPI,3553.12,3553.12,0.00,0.00,0.00,0.00,true,2,false,false,false
290,clean,clean,IMPS,BANK_TRANSFER,1521.41,1521.41,0.00,0.00,0.00,0.00,true,0,false,false,false
291,clean,clean,IMPS,BANK_TRANSFER,1021.08,1021.08,0.00,0.00,0.00,0.00,true,0,false,false,false
292,clean,clean,IMPS,BANK_TRANSFER,1292.92,1292.92,0.00,0.00,0.00,0.00,true,0,false,false,false
293,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4894.89,0.00,4894.89,0.00,0.00,4894.89,false,0,false,false,false
294,clean,clean,IMPS,BANK_TRANSFER,3226.95,3226.95,0.00,0.00,0.00,0.00,true,0,false,false,false
295,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4864.84,0.00,4864.84,0.00,0.00,4864.84,false,0,false,false,false
296,under_settle_08,under,UPI,UPI,1614.68,1485.51,0.00,129.17,0.00,129.17,true,1,false,false,false
297,clean,clean,UPI,UPI,988.32,988.32,0.00,0.00,0.00,0.00,true,0,false,false,false
298,clean,clean,IMPS,BANK_TRANSFER,2032.45,2032.45,0.00,0.00,0.00,0.00,true,0,false,false,false
299,unmatched_intent,unmatched,UPI,UPI,2010.84,0.00,2010.84,0.00,0.00,2010.84,false,0,false,false,false
300,clean,clean,UPI,UPI,537.42,537.42,0.00,0.00,0.00,0.00,true,0,false,false,false
301,clean,clean,UPI,UPI,1211.53,1211.53,0.00,0.00,0.00,0.00,true,0,false,false,false
302,clean,clean,UPI,UPI,3154.24,3154.24,0.00,0.00,0.00,0.00,true,0,false,false,false
303,clean,clean,UPI,UPI,1434.23,1434.23,0.00,0.00,0.00,0.00,true,0,false,false,false
304,under_settle_08,under,UPI,UPI,4984.77,4585.99,0.00,398.78,0.00,398.78,true,1,false,false,false
305,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,1290.16,1290.16,0.00,0.00,0.00,0.00,true,1,true,true,false
306,under_settle_08,under,UPI,UPI,962.09,885.12,0.00,76.97,0.00,76.97,true,1,false,false,false
307,unmatched_intent,unmatched,UPI,UPI,4412.87,0.00,4412.87,0.00,0.00,4412.87,false,0,false,false,false
308,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,2422.28,0.00,2422.28,0.00,0.00,2422.28,false,0,false,false,false
309,under_settle_15,under,IMPS,BANK_TRANSFER,3326.79,2827.77,0.00,499.02,0.00,499.02,true,2,false,false,false
310,clean,clean,IMPS,BANK_TRANSFER,897.23,897.23,0.00,0.00,0.00,0.00,true,0,false,false,false
311,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4610.85,4610.85,0.00,0.00,0.00,0.00,true,2,false,false,false
312,under_settle_08,under,IMPS,BANK_TRANSFER,4169.61,3836.04,0.00,333.57,0.00,333.57,true,1,false,false,false
313,ref_stress_clean,ref_stress,UPI,UPI,553.58,553.58,0.00,0.00,0.00,0.00,true,1,true,true,false
314,under_settle_15,under,IMPS,BANK_TRANSFER,4218.08,3585.37,0.00,632.71,0.00,632.71,true,2,false,false,false
315,ref_stress_clean,ref_stress,UPI,UPI,4656.18,4656.18,0.00,0.00,0.00,0.00,true,1,true,true,false
316,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,582.99,0.00,582.99,0.00,0.00,582.99,false,0,false,false,false
317,clean,clean,IMPS,BANK_TRANSFER,2419.34,2419.34,0.00,0.00,0.00,0.00,true,0,false,false,false
318,ref_stress_clean,ref_stress,UPI,UPI,3073.63,3073.63,0.00,0.00,0.00,0.00,true,1,true,true,false
319,unmatched_intent,unmatched,UPI,UPI,4354.44,0.00,4354.44,0.00,0.00,4354.44,false,0,false,false,false
320,under_settle_15,under,IMPS,BANK_TRANSFER,4544.51,3862.83,0.00,681.68,0.00,681.68,true,2,false,false,false
321,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4548.61,0.00,4548.61,0.00,0.00,4548.61,false,0,false,false,false
322,clean_delay_2d,clean_delay,UPI,UPI,4361.00,4361.00,0.00,0.00,0.00,0.00,true,2,false,false,false
323,unmatched_intent,unmatched,UPI,UPI,1800.21,0.00,1800.21,0.00,0.00,1800.21,false,0,false,false,false
324,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,3651.09,3651.09,0.00,0.00,0.00,0.00,true,2,false,false,false
325,under_settle_30,under,UPI,UPI,2395.70,1676.99,0.00,718.71,0.00,718.71,true,3,false,false,false
326,clean_delay_2d,clean_delay,UPI,UPI,422.28,422.28,0.00,0.00,0.00,0.00,true,2,false,false,false
327,unmatched_intent,unmatched,UPI,UPI,480.42,0.00,480.42,0.00,0.00,480.42,false,0,false,false,false
328,clean,clean,UPI,UPI,2613.11,2613.11,0.00,0.00,0.00,0.00,true,0,false,false,false
329,under_settle_30,under,IMPS,BANK_TRANSFER,3950.79,2765.55,0.00,1185.24,0.00,1185.24,true,3,false,false,false
330,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,1121.01,1121.01,0.00,0.00,0.00,0.00,true,1,true,true,false
331,clean_delay_5d,clean_delay,UPI,UPI,2334.45,2334.45,0.00,0.00,0.00,0.00,true,5,false,false,false
332,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4959.08,4959.08,0.00,0.00,0.00,0.00,true,2,false,false,false
333,clean,clean,UPI,UPI,2547.46,2547.46,0.00,0.00,0.00,0.00,true,0,false,false,false
334,under_settle_15,under,IMPS,BANK_TRANSFER,332.09,282.28,0.00,49.81,0.00,49.81,true,2,false,false,false
335,clean,clean,UPI,UPI,3983.72,3983.72,0.00,0.00,0.00,0.00,true,0,false,false,false
336,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4906.86,0.00,4906.86,0.00,0.00,4906.86,false,0,false,false,false
337,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,189.58,189.58,0.00,0.00,0.00,0.00,true,2,false,false,false
338,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,781.56,0.00,781.56,0.00,0.00,781.56,false,0,false,false,false
339,unmatched_intent,unmatched,UPI,UPI,329.15,0.00,329.15,0.00,0.00,329.15,false,0,false,false,false
340,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1387.61,0.00,1387.61,0.00,0.00,1387.61,false,0,false,false,false
341,ref_stress_clean,ref_stress,UPI,UPI,1994.43,1994.43,0.00,0.00,0.00,0.00,true,1,true,true,false
342,clean,clean,UPI,UPI,2461.16,2461.16,0.00,0.00,0.00,0.00,true,0,false,false,false
343,clean,clean,IMPS,BANK_TRANSFER,2961.16,2961.16,0.00,0.00,0.00,0.00,true,0,false,false,false
344,clean,clean,IMPS,BANK_TRANSFER,3781.17,3781.17,0.00,0.00,0.00,0.00,true,0,false,false,false
345,under_settle_15,under,IMPS,BANK_TRANSFER,2427.71,2063.55,0.00,364.16,0.00,364.16,true,2,false,false,false
346,clean,clean,IMPS,BANK_TRANSFER,1855.68,1855.68,0.00,0.00,0.00,0.00,true,0,false,false,false
347,clean,clean,IMPS,BANK_TRANSFER,250.81,250.81,0.00,0.00,0.00,0.00,true,0,false,false,false
348,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4607.62,0.00,4607.62,0.00,0.00,4607.62,false,0,false,false,false
349,clean,clean,UPI,UPI,1245.38,1245.38,0.00,0.00,0.00,0.00,true,0,false,false,false
350,clean,clean,UPI,UPI,4227.97,4227.97,0.00,0.00,0.00,0.00,true,0,false,false,false
351,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1417.17,0.00,1417.17,0.00,0.00,1417.17,false,0,false,false,false
352,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3516.04,0.00,3516.04,0.00,0.00,3516.04,false,0,false,false,false
353,clean,clean,IMPS,BANK_TRANSFER,4773.79,4773.79,0.00,0.00,0.00,0.00,true,0,false,false,false
354,unmatched_intent,unmatched,UPI,UPI,202.47,0.00,202.47,0.00,0.00,202.47,false,0,false,false,false
355,ref_stress_clean,ref_stress,UPI,UPI,2154.87,2154.87,0.00,0.00,0.00,0.00,true,1,true,true,false
356,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1352.43,0.00,1352.43,0.00,0.00,1352.43,false,0,false,false,false
357,ref_stress_clean,ref_stress,UPI,UPI,3251.23,3251.23,0.00,0.00,0.00,0.00,true,1,true,true,false
358,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,3982.26,3982.26,0.00,0.00,0.00,0.00,true,5,false,false,false
359,ref_stress_clean,ref_stress,UPI,UPI,2441.30,2441.30,0.00,0.00,0.00,0.00,true,1,true,true,false
360,under_settle_15,under,IMPS,BANK_TRANSFER,420.98,357.83,0.00,63.15,0.00,63.15,true,2,false,false,false
361,clean_delay_2d,clean_delay,UPI,UPI,1753.72,1753.72,0.00,0.00,0.00,0.00,true,2,false,false,false
362,clean,clean,UPI,UPI,4171.92,4171.92,0.00,0.00,0.00,0.00,true,0,false,false,false
363,under_settle_15,under,IMPS,BANK_TRANSFER,1500.53,1275.45,0.00,225.08,0.00,225.08,true,2,false,false,false
364,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,1516.72,1516.72,0.00,0.00,0.00,0.00,true,5,false,false,false
365,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,1111.12,1111.12,0.00,0.00,0.00,0.00,true,5,false,false,false
366,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,4139.38,4139.38,0.00,0.00,0.00,0.00,true,5,false,false,false
367,under_settle_15,under,IMPS,BANK_TRANSFER,1468.59,1248.30,0.00,220.29,0.00,220.29,true,2,false,false,false
368,clean_delay_2d,clean_delay,UPI,UPI,125.81,125.81,0.00,0.00,0.00,0.00,true,2,false,false,false
369,clean_delay_2d,clean_delay,UPI,UPI,4935.60,4935.60,0.00,0.00,0.00,0.00,true,2,false,false,false
370,clean,clean,IMPS,BANK_TRANSFER,1838.10,1838.10,0.00,0.00,0.00,0.00,true,0,false,false,false
371,under_settle_15,under,UPI,UPI,4362.91,3708.47,0.00,654.44,0.00,654.44,true,2,false,false,false
372,clean_delay_2d,clean_delay,UPI,UPI,1751.39,1751.39,0.00,0.00,0.00,0.00,true,2,false,false,false
373,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1061.75,0.00,1061.75,0.00,0.00,1061.75,false,0,false,false,false
374,clean,clean,IMPS,BANK_TRANSFER,147.95,147.95,0.00,0.00,0.00,0.00,true,0,false,false,false
375,clean,clean,IMPS,BANK_TRANSFER,2669.08,2669.08,0.00,0.00,0.00,0.00,true,0,false,false,false
376,unmatched_intent,unmatched,UPI,UPI,4777.38,0.00,4777.38,0.00,0.00,4777.38,false,0,false,false,false
377,unmatched_intent,unmatched,UPI,UPI,847.06,0.00,847.06,0.00,0.00,847.06,false,0,false,false,false
378,clean_delay_5d,clean_delay,UPI,UPI,3369.77,3369.77,0.00,0.00,0.00,0.00,true,5,false,false,false
379,clean,clean,UPI,UPI,623.34,623.34,0.00,0.00,0.00,0.00,true,0,false,false,false
380,clean,clean,UPI,UPI,1130.82,1130.82,0.00,0.00,0.00,0.00,true,0,false,false,false
381,unmatched_intent,unmatched,UPI,UPI,943.62,0.00,943.62,0.00,0.00,943.62,false,0,false,false,false
382,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,4152.16,4152.16,0.00,0.00,0.00,0.00,true,1,true,true,false
383,clean_delay_5d,clean_delay,UPI,UPI,355.54,355.54,0.00,0.00,0.00,0.00,true,5,false,false,false
384,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,545.79,545.79,0.00,0.00,0.00,0.00,true,1,true,true,false
385,clean,clean,UPI,UPI,2564.12,2564.12,0.00,0.00,0.00,0.00,true,0,false,false,false
386,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4965.05,4965.05,0.00,0.00,0.00,0.00,true,2,false,false,false
387,clean_delay_5d,clean_delay,UPI,UPI,2934.49,2934.49,0.00,0.00,0.00,0.00,true,5,false,false,false
388,clean,clean,UPI,UPI,3078.49,3078.49,0.00,0.00,0.00,0.00,true,0,false,false,false
389,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,3492.04,3492.04,0.00,0.00,0.00,0.00,true,1,true,true,false
390,unmatched_intent,unmatched,UPI,UPI,1090.90,0.00,1090.90,0.00,0.00,1090.90,false,0,false,false,false
391,clean,clean,IMPS,BANK_TRANSFER,1245.33,1245.33,0.00,0.00,0.00,0.00,true,0,false,false,false
392,under_settle_08,under,UPI,UPI,4444.88,4089.29,0.00,355.59,0.00,355.59,true,1,false,false,false
393,under_settle_15,under,UPI,UPI,650.81,553.19,0.00,97.62,0.00,97.62,true,2,false,false,false
394,clean,clean,UPI,UPI,4849.53,4849.53,0.00,0.00,0.00,0.00,true,0,false,false,false
395,clean_delay_5d,clean_delay,UPI,UPI,3482.02,3482.02,0.00,0.00,0.00,0.00,true,5,false,false,false
396,unmatched_intent,unmatched,UPI,UPI,3167.21,0.00,3167.21,0.00,0.00,3167.21,false,0,false,false,false
397,under_settle_15,under,IMPS,BANK_TRANSFER,129.90,110.42,0.00,19.48,0.00,19.48,true,2,false,false,false
398,under_settle_30,under,UPI,UPI,2234.59,1564.21,0.00,670.38,0.00,670.38,true,3,false,false,false
399,clean,clean,UPI,UPI,3545.10,3545.10,0.00,0.00,0.00,0.00,true,0,false,false,false
400,clean_delay_2d,clean_delay,UPI,UPI,3739.79,3739.79,0.00,0.00,0.00,0.00,true,2,false,false,false
401,ref_stress_clean,ref_stress,UPI,UPI,3034.72,3034.72,0.00,0.00,0.00,0.00,true,1,true,true,false
402,clean,clean,IMPS,BANK_TRANSFER,1315.00,1315.00,0.00,0.00,0.00,0.00,true,0,false,false,false
403,under_settle_15,under,UPI,UPI,3111.50,2644.78,0.00,466.72,0.00,466.72,true,2,false,false,false
404,under_settle_15,under,UPI,UPI,3530.74,3001.13,0.00,529.61,0.00,529.61,true,2,false,false,false
405,clean,clean,IMPS,BANK_TRANSFER,4338.95,4338.95,0.00,0.00,0.00,0.00,true,0,false,false,false
406,clean_delay_2d,clean_delay,UPI,UPI,3945.41,3945.41,0.00,0.00,0.00,0.00,true,2,false,false,false
407,unmatched_intent,unmatched,UPI,UPI,2648.75,0.00,2648.75,0.00,0.00,2648.75,false,0,false,false,false
408,clean,clean,IMPS,BANK_TRANSFER,1896.11,1896.11,0.00,0.00,0.00,0.00,true,0,false,false,false
409,clean,clean,IMPS,BANK_TRANSFER,803.57,803.57,0.00,0.00,0.00,0.00,true,0,false,false,false
410,clean,clean,IMPS,BANK_TRANSFER,936.66,936.66,0.00,0.00,0.00,0.00,true,0,false,false,false
411,ref_stress_clean,ref_stress,UPI,UPI,1038.34,1038.34,0.00,0.00,0.00,0.00,true,1,true,true,false
412,unmatched_intent,unmatched,UPI,UPI,536.89,0.00,536.89,0.00,0.00,536.89,false,0,false,false,false
413,clean,clean,IMPS,BANK_TRANSFER,395.56,395.56,0.00,0.00,0.00,0.00,true,0,false,false,false
414,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,2753.31,2753.31,0.00,0.00,0.00,0.00,true,1,true,true,false
415,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,1563.25,1563.25,0.00,0.00,0.00,0.00,true,1,true,true,false
416,under_settle_08,under,IMPS,BANK_TRANSFER,4645.81,4274.15,0.00,371.66,0.00,371.66,true,1,false,false,false
417,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,3821.93,3821.93,0.00,0.00,0.00,0.00,true,1,true,true,false
418,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,908.72,0.00,908.72,0.00,0.00,908.72,false,0,false,false,false
419,clean_delay_2d,clean_delay,UPI,UPI,3940.19,3940.19,0.00,0.00,0.00,0.00,true,2,false,false,false
420,under_settle_15,under,IMPS,BANK_TRANSFER,3248.96,2761.62,0.00,487.34,0.00,487.34,true,2,false,false,false
421,clean_delay_2d,clean_delay,UPI,UPI,2482.45,2482.45,0.00,0.00,0.00,0.00,true,2,false,false,false
422,under_settle_08,under,UPI,UPI,1826.73,1680.59,0.00,146.14,0.00,146.14,true,1,false,false,false
423,under_settle_30,under,UPI,UPI,1024.39,717.07,0.00,307.32,0.00,307.32,true,3,false,false,false
424,under_settle_15,under,UPI,UPI,2885.33,2452.53,0.00,432.80,0.00,432.80,true,2,false,false,false
425,clean,clean,IMPS,BANK_TRANSFER,2863.07,2863.07,0.00,0.00,0.00,0.00,true,0,false,false,false
426,under_settle_08,under,IMPS,BANK_TRANSFER,783.00,720.36,0.00,62.64,0.00,62.64,true,1,false,false,false
427,clean,clean,UPI,UPI,3586.40,3586.40,0.00,0.00,0.00,0.00,true,0,false,false,false
428,under_settle_08,under,UPI,UPI,2393.42,2201.95,0.00,191.47,0.00,191.47,true,1,false,false,false
429,unmatched_intent,unmatched,UPI,UPI,1345.90,0.00,1345.90,0.00,0.00,1345.90,false,0,false,false,false
430,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,253.98,253.98,0.00,0.00,0.00,0.00,true,1,true,true,false
431,clean,clean,IMPS,BANK_TRANSFER,2604.01,2604.01,0.00,0.00,0.00,0.00,true,0,false,false,false
432,clean,clean,IMPS,BANK_TRANSFER,4029.92,4029.92,0.00,0.00,0.00,0.00,true,0,false,false,false
433,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1530.86,0.00,1530.86,0.00,0.00,1530.86,false,0,false,false,false
434,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3863.20,0.00,3863.20,0.00,0.00,3863.20,false,0,false,false,false
435,under_settle_30,under,IMPS,BANK_TRANSFER,4707.65,3295.36,0.00,1412.29,0.00,1412.29,true,3,false,false,false
436,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,829.01,0.00,829.01,0.00,0.00,829.01,false,0,false,false,false
437,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4530.13,4530.13,0.00,0.00,0.00,0.00,true,2,false,false,false
438,under_settle_15,under,UPI,UPI,3940.03,3349.03,0.00,591.00,0.00,591.00,true,2,false,false,false
439,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,3708.28,3708.28,0.00,0.00,0.00,0.00,true,1,true,true,false
440,clean,clean,UPI,UPI,3705.50,3705.50,0.00,0.00,0.00,0.00,true,0,false,false,false
441,under_settle_08,under,IMPS,BANK_TRANSFER,759.49,698.73,0.00,60.76,0.00,60.76,true,1,false,false,false
442,under_settle_15,under,IMPS,BANK_TRANSFER,2875.29,2444.00,0.00,431.29,0.00,431.29,true,2,false,false,false
443,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,358.50,358.50,0.00,0.00,0.00,0.00,true,1,true,true,false
