row_id,synthetic_flag,parent_batch_id,batch_id,scenario_family,batch_template,generation_version,sample_weight,batch_total_intended_amount_minor,batch_intent_count,batch_avg_amount_minor,batch_max_amount_minor,batch_min_amount_minor,batch_amount_stddev,batch_same_beneficiary_amount_density,batch_max_pair_count,client_payout_ref_coverage_rate,currency,source_system,rail,created_hour,created_day_of_week,weekend_flag,intent_type,parse_success_rate,mapping_confidence_score,required_field_completeness_rate,canonicalization_error_rate,missing_required_field_rate,unknown_column_count,invalid_amount_rate,invalid_beneficiary_rate,provider_key,provider_missing_provider_ref_rate,provider_missing_client_ref_rate,provider_settlement_delay_p50_days,provider_settlement_delay_p95_days,settlement_delay_p50_days,settlement_delay_p95_days,predicted_leakage_rate,target_leakage_amount_minor
synthetic::LEAK_BATCH_012::014,1,LEAK_BATCH_012,SYN_12_014,under_heavy,under_heavy,v1,1.00,569265.026644,237,2385.364382,4692.723882,124.391653,1410.468274,0.004563,1,1.000000,INR,Razorpay,UPI,7,1,0,PAYOUT,0.998755,0.920000,0.980261,0.002652,0.000000,2,0.002921,0.000414,razorpay,0.120000,0.000000,1.279356,4.342695,1.211727,4.203937,0.050824,28932.349263
synthetic::LEAK_BATCH_012::015,1,LEAK_BATCH_012,SYN_12_015,under_heavy,under_heavy,v1,1.00,623692.401412,249,2470.090302,5196.639209,280.704324,1518.036040,0.023370,3,0.974777,INR,Razorpay,IMPS,8,0,0,PAYOUT,1.000000,0.846235,0.962555,0.008357,0.023627,1,0.001608,0.003652,razorpay,0.164519,0.003577,2.009200,5.427647,1.999003,4.769089,0.053322,33256.462687
synthetic::LEAK_BATCH_012::016,1,LEAK_BATCH_012,SYN_12_016,under_heavy,under_heavy,v1,1.00,645259.020407,250,2604.571092,5360.516889,134.438236,1624.871048,0.000000,2,0.968509,INR,Razorpay,UPI,8,4,0,PAYOUT,0.995408,0.857813,0.975588,0.006972,0.005753,2,0.004015,0.001948,razorpay,0.156409,0.006455,1.550335,4.959090,1.729802,4.985695,0.048746,31453.781620
synthetic::LEAK_BATCH_012::017,1,LEAK_BATCH_012,SYN_12_017,under_heavy,under_heavy,v1,1.00,605597.505940,252,2348.811021,4528.799823,104.422723,1496.414302,0.016908,2,0.989818,INR,Razorpay,UPI,9,5,1,PAYOUT,0.976846,0.872745,0.963703,0.019681,0.006869,1,0.003649,0.000041,razorpay,0.137301,0.012214,1.226320,5.718437,1.191535,5.689471,0.063761,38613.603921
synthetic::LEAK_BATCH_012::018,1,LEAK_BATCH_012,SYN_12_018,under_heavy,under_heavy,v1,1.00,624989.084524,235,2563.186524,5040.526641,97.227854,1557.137739,0.007741,2,1.000000,INR,Razorpay,UPI,9,3,0,PAYOUT,1.000000,0.907906,0.986144,0.003059,0.000000,1,0.001531,0.001959,razorpay,0.134967,0.000000,1.322605,5.288614,1.443767,4.516958,0.053969,33730.085174
synthetic::LEAK_BATCH_012::019,1,LEAK_BATCH_012,SYN_12_019,under_heavy,under_heavy,v1,1.00,603813.714203,248,2434.507610,4779.301433,134.931945,1551.669892,0.009370,2,0.995655,INR,Razorpay,UPI,8,4,0,PAYOUT,0.991411,0.874525,0.979607,0.007300,0.003131,1,0.003592,0.000603,razorpay,0.161796,0.008973,1.677957,5.221816,1.704986,5.085553,0.047627,28757.578138
synthetic::LEAK_BATCH_012::020,1,LEAK_BATCH_012,SYN_12_020,under_heavy,under_heavy,v1,1.00,578060.606072,240,2403.207888,4635.465270,79.506995,1457.291602,0.032382,3,0.940904,INR,Razorpay,UPI,7,4,0,PAYOUT,0.983584,0.803952,0.969301,0.014878,0.019365,2,0.004270,0.000000,razorpay,0.167039,0.008996,1.748647,5.582515,1.684422,5.534096,0.043298,25029.038574
synthetic::LEAK_BATCH_013::001,1,LEAK_BATCH_013,SYN_13_001,mixed_leakage,mixed_leakage,v1,1.00,661244.867498,262,2462.285165,4930.074629,181.957468,1565.217349,0.039172,5,0.901106,INR,Razorpay,UPI,7,5,1,PAYOUT,0.957736,0.723456,0.900000,0.038540,0.039884,4,0.004775,0.010818,razorpay,0.226950,0.017147,3.285611,8.577795,3.079018,8.745856,0.254236,168112.097510
synthetic::LEAK_BATCH_013::002,1,LEAK_BATCH_013,SYN_13_002,mixed_leakage,mixed_leakage,v1,1.00,509715.265728,219,2354.914076,4605.617960,184.415249,1417.229890,0.025685,3,0.944655,INR,Razorpay,IMPS,9,3,0,PAYOUT,0.969948,0.790901,0.937587,0.035217,0.023626,3,0.004375,0.001375,razorpay,0.198975,0.000000,2.298649,7.437713,2.059822,6.737706,0.257787,131397.810750
synthetic::LEAK_BATCH_013::003,1,LEAK_BATCH_013,SYN_13_003,mixed_leakage,mixed_leakage,v1,1.00,586205.973475,237,2484.042153,4673.114424,49.680843,1592.327034,0.023450,5,0.895629,INR,Razorpay,IMPS,8,0,0,PAYOUT,0.936186,0.711085,0.918718,0.050000,0.040117,4,0.008086,0.008742,razorpay,0.233452,0.013955,3.293260,8.439460,2.917487,8.049214,0.230102,134887.294662
synthetic::LEAK_BATCH_013::004,1,LEAK_BATCH_013,SYN_13_004,mixed_leakage,mixed_leakage,v1,1.00,537621.871010,227,2405.296292,4586.205052,100.250889,1608.329052,0.010000,4,0.916449,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.955251,0.715687,0.945422,0.038037,0.041177,5,0.009772,0.009337,razorpay,0.234316,0.022001,3.373742,9.094624,3.066248,8.984111,0.234161,125889.831556
synthetic::LEAK_BATCH_013::005,1,LEAK_BATCH_013,SYN_13_005,mixed_leakage,mixed_leakage,v1,1.00,610767.632413,248,2415.763217,4346.055448,131.112336,1323.367741,0.040696,5,0.909754,INR,Razorpay,UPI,8,5,1,PAYOUT,0.942047,0.737791,0.932511,0.049260,0.041617,4,0.008396,0.011385,razorpay,0.228144,0.020478,3.111323,8.078275,3.038465,7.601216,0.256174,156462.940512
synthetic::LEAK_BATCH_013::006,1,LEAK_BATCH_013,SYN_13_006,mixed_leakage,mixed_leakage,v1,1.00,707193.636616,265,2688.411076,5334.595866,227.882711,1450.795131,0.031709,5,0.897634,INR,Razorpay,IMPS,8,5,1,PAYOUT,0.949222,0.741827,0.919131,0.043162,0.037834,6,0.011656,0.008540,razorpay,0.227150,0.016355,3.629895,8.924385,3.181115,9.000000,0.241393,170711.774052
synthetic::LEAK_BATCH_013::007,1,LEAK_BATCH_013,SYN_13_007,mixed_leakage,mixed_leakage,v1,1.00,657682.719976,252,2640.555188,5447.812491,72.920563,1364.866280,0.027331,4,0.935303,INR,Razorpay,IMPS,9,3,0,PAYOUT,0.959405,0.758492,0.917784,0.034506,0.026951,4,0.006914,0.010131,razorpay,0.187954,0.006007,2.306746,7.006258,2.469317,7.702576,0.236037,155237.201796
synthetic::LEAK_BATCH_013::008,1,LEAK_BATCH_013,SYN_13_008,mixed_leakage,mixed_leakage,v1,1.00,705589.060873,259,2747.789996,5957.365704,257.341060,1653.344991,0.028145,4,0.929768,INR,Razorpay,IMPS,9,5,1,PAYOUT,0.956316,0.726362,0.917421,0.037132,0.034035,4,0.008532,0.006294,razorpay,0.207356,0.018427,2.809631,7.806888,2.447147,7.917572,0.252173,177930.289057
synthetic::LEAK_BATCH_013::009,1,LEAK_BATCH_013,SYN_13_009,mixed_leakage,mixed_leakage,v1,1.00,677401.902315,255,2651.732633,5561.896659,61.624824,1384.491760,0.039327,4,0.933283,INR,Razorpay,IMPS,8,5,1,PAYOUT,0.960522,0.755458,0.921467,0.033556,0.023910,3,0.005106,0.007436,razorpay,0.208049,0.013628,3.414896,8.577542,3.069336,8.081996,0.238062,161263.534214
synthetic::LEAK_BATCH_013::010,1,LEAK_BATCH_013,SYN_13_010,mixed_leakage,mixed_leakage,v1,1.00,591278.279509,238,2509.990700,5185.114814,50.199814,1663.394196,0.010000,4,0.895130,INR,Razorpay,IMPS,9,5,1,PAYOUT,0.939005,0.709860,0.907777,0.050000,0.037924,5,0.011985,0.005610,razorpay,0.225116,0.013789,3.213357,8.112203,3.064150,8.334420,0.252579,149344.201141
synthetic::LEAK_BATCH_013::011,1,LEAK_BATCH_013,SYN_13_011,mixed_leakage,mixed_leakage,v1,1.00,551595.773803,216,2551.684057,5281.110581,51.033681,1416.803673,0.073445,5,0.901631,INR,Razorpay,UPI,7,2,0,PAYOUT,0.943951,0.755278,0.903666,0.047642,0.034771,6,0.009124,0.007817,razorpay,0.208605,0.019669,3.490872,8.984646,3.053762,8.015890,0.235491,129895.738132
synthetic::LEAK_BATCH_013::012,1,LEAK_BATCH_013,SYN_13_012,mixed_leakage,mixed_leakage,v1,1.00,691241.505792,247,2706.221144,5140.884025,136.786671,1389.715322,0.010000,3,0.916018,INR,Razorpay,IMPS,10,2,0,PAYOUT,0.952079,0.731691,0.928478,0.040733,0.038099,3,0.006780,0.009155,razorpay,0.200020,0.012356,2.980401,8.537718,2.613622,7.864906,0.246071,170094.748398
synthetic::LEAK_BATCH_013::013,1,LEAK_BATCH_013,SYN_13_013,mixed_leakage,mixed_leakage,v1,1.00,604899.972522,240,2608.841709,5302.871707,52.176834,1473.761255,0.029489,5,0.880000,INR,Razorpay,IMPS,8,3,0,PAYOUT,0.940917,0.691212,0.914767,0.050000,0.039266,6,0.008518,0.009604,razorpay,0.227422,0.021562,3.689285,9.173596,3.500000,8.893859,0.268497,162413.728829
synthetic::LEAK_BATCH_013::014,1,LEAK_BATCH_013,SYN_13_014,mixed_leakage,mixed_leakage,v1,1.00,547534.490048,234,2400.131925,4819.592711,111.340937,1465.742656,0.036636,5,0.917083,INR,Razorpay,IMPS,6,5,1,PAYOUT,0.953818,0.763710,0.902874,0.039255,0.038763,5,0.009360,0.009797,razorpay,0.219428,0.014071,3.382990,7.529663,2.880614,7.578305,0.276658,151480.044718
synthetic::LEAK_BATCH_013::015,1,LEAK_BATCH_013,SYN_13_015,mixed_leakage,mixed_leakage,v1,1.00,661043.939871,259,2525.739096,5054.249873,50.514782,1398.798080,0.034844,4,0.906381,INR,Razorpay,IMPS,8,5,1,PAYOUT,0.944251,0.786343,0.928750,0.047387,0.022979,4,0.003831,0.008814,razorpay,0.187861,0.000777,3.108812,6.993433,2.594662,7.256723,0.239631,158406.735430
synthetic::LEAK_BATCH_013::016,1,LEAK_BATCH_013,SYN_13_016,mixed_leakage,mixed_leakage,v1,1.00,647695.167456,253,2504.107918,5194.714246,96.507020,1470.144206,0.010000,3,0.943606,INR,Razorpay,IMPS,7,4,0,PAYOUT,0.987105,0.797763,0.926760,0.026253,0.020450,2,0.004739,0.005329,razorpay,0.188863,0.008690,2.438987,6.723715,2.211290,7.047022,0.251962,163194.677573
synthetic::LEAK_BATCH_013::017,1,LEAK_BATCH_013,SYN_13_017,mixed_leakage,mixed_leakage,v1,1.00,577635.943909,227,2552.245390,5030.154770,211.791051,1565.440983,0.013987,4,0.925912,INR,Razorpay,IMPS,8,4,0,PAYOUT,0.975514,0.756691,0.953221,0.037567,0.038405,4,0.008101,0.007059,razorpay,0.199412,0.018362,2.891448,7.634439,2.889604,7.517971,0.231413,133672.207859
synthetic::LEAK_BATCH_013::018,1,LEAK_BATCH_013,SYN_13_018,mixed_leakage,mixed_leakage,v1,1.00,693232.550472,254,2773.654043,5517.704867,182.602005,1478.851716,0.014237,4,0.918122,INR,Razorpay,IMPS,8,5,1,PAYOUT,0.957720,0.747448,0.908756,0.044519,0.030822,3,0.009467,0.007659,razorpay,0.206649,0.014652,3.310598,8.901184,3.156714,7.673522,0.257178,178284.193311
synthetic::LEAK_BATCH_013::019,1,LEAK_BATCH_013,SYN_13_019,mixed_leakage,mixed_leakage,v1,1.00,619048.031329,254,2434.616137,4502.528322,96.832063,1559.002287,0.010000,5,0.885604,INR,Razorpay,IMPS,9,6,1,PAYOUT,0.940468,0.719502,0.915316,0.050000,0.050000,5,0.005253,0.012000,razorpay,0.246370,0.009437,3.584210,9.606901,3.302996,8.881981,0.260562,161300.575185
synthetic::LEAK_BATCH_013::020,1,LEAK_BATCH_013,SYN_13_020,mixed_leakage,mixed_leakage,v1,1.00,600551.286066,236,2542.921892,5424.987749,146.701278,1343.897540,0.023602,5,0.889786,INR,Razorpay,IMPS,8,5,1,PAYOUT,0.947972,0.743011,0.919284,0.044224,0.039331,5,0.007786,0.010586,razorpay,0.224917,0.024019,3.367020,8.555088,3.500000,8.289803,0.216725,130154.518569
synthetic::LEAK_BATCH_014::001,1,LEAK_BATCH_014,SYN_14_001,mixed_leakage,mixed_leakage,v1,1.00,608249.592446,215,2823.906543,5242.199083,178.068327,1677.830135,0.036289,4,0.924589,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.938920,0.772753,0.916676,0.050000,0.035774,4,0.004644,0.005793,razorpay,0.199053,0.022442,2.806900,8.136220,2.608446,7.353299,0.213480,129849.011110
synthetic::LEAK_BATCH_014::002,1,LEAK_BATCH_014,SYN_14_002,mixed_leakage,mixed_leakage,v1,1.00,607607.058268,226,2602.194345,4686.654548,221.499607,1346.784190,0.010958,3,0.940768,INR,Razorpay,UPI,8,5,1,PAYOUT,0.964907,0.799334,0.948779,0.033169,0.034754,4,0.006560,0.005237,razorpay,0.195784,0.002685,2.907389,7.575335,2.139107,7.208888,0.192318,116853.883154
synthetic::LEAK_BATCH_014::003,1,LEAK_BATCH_014,SYN_14_003,mixed_leakage,mixed_leakage,v1,1.00,578517.887563,216,2708.222213,4794.072699,97.755575,1455.615546,0.010000,3,0.922978,INR,Razorpay,UPI,9,6,1,PAYOUT,0.960627,0.751275,0.915582,0.033467,0.033068,2,0.005908,0.006238,razorpay,0.186123,0.011987,2.783390,8.300286,2.648033,7.214745,0.231206,133757.009451
synthetic::LEAK_BATCH_014::004,1,LEAK_BATCH_014,SYN_14_004,mixed_leakage,mixed_leakage,v1,1.00,674029.359713,228,2893.017283,5007.144633,141.409360,1330.324152,0.053643,5,0.918915,INR,Razorpay,UPI,8,6,1,PAYOUT,0.949352,0.764554,0.926955,0.043051,0.039866,4,0.008426,0.009031,razorpay,0.209610,0.012054,2.823962,7.686448,2.545580,7.877824,0.227166,153116.866431
synthetic::LEAK_BATCH_014::005,1,LEAK_BATCH_014,SYN_14_005,mixed_leakage,mixed_leakage,v1,1.00,639421.684842,240,2619.852409,5220.823365,76.522085,1353.743140,0.024917,4,0.930021,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.956806,0.821233,0.932873,0.039634,0.042627,3,0.011646,0.009307,razorpay,0.202222,0.010760,2.801247,7.866782,2.527458,8.126307,0.209269,133810.876640
synthetic::LEAK_BATCH_014::006,1,LEAK_BATCH_014,SYN_14_006,mixed_leakage,mixed_leakage,v1,1.00,679327.593448,252,2686.357247,4986.716512,225.963535,1421.694723,0.013612,4,0.918988,INR,Razorpay,IMPS,10,6,1,PAYOUT,0.944807,0.786281,0.931974,0.046914,0.031592,4,0.008060,0.004473,razorpay,0.187119,0.013180,2.975520,7.315713,2.795856,6.917945,0.209269,142162.234740
synthetic::LEAK_BATCH_014::007,1,LEAK_BATCH_014,SYN_14_007,mixed_leakage,mixed_leakage,v1,1.00,567937.898073,208,2764.858373,5122.721058,129.425245,1518.215941,0.037320,4,0.936111,INR,Razorpay,UPI,9,1,0,PAYOUT,0.965560,0.793413,0.939260,0.029274,0.029552,3,0.007211,0.004347,razorpay,0.202385,0.010078,2.555666,8.173144,2.204670,6.898303,0.236443,134284.700423
synthetic::LEAK_BATCH_014::008,1,LEAK_BATCH_014,SYN_14_008,mixed_leakage,mixed_leakage,v1,1.00,637390.531906,229,2739.211909,4836.842151,166.281309,1499.495668,0.018410,3,0.916208,INR,Razorpay,UPI,9,6,1,PAYOUT,0.968269,0.777087,0.939791,0.028036,0.034737,3,0.007565,0.007778,razorpay,0.185887,0.002886,3.130440,7.119173,2.524455,6.401344,0.190645,121515.450400
synthetic::LEAK_BATCH_014::009,1,LEAK_BATCH_014,SYN_14_009,mixed_leakage,mixed_leakage,v1,1.00,562256.630200,207,2774.596698,4463.859235,353.268029,1399.381193,0.010000,3,0.923549,INR,Razorpay,IMPS,9,3,0,PAYOUT,0.961175,0.771612,0.953216,0.033001,0.023247,4,0.001926,0.001511,razorpay,0.167333,0.009768,2.156735,6.354735,2.268464,6.579318,0.214795,120770.162221
synthetic::LEAK_BATCH_014::010,1,LEAK_BATCH_014,SYN_14_010,mixed_leakage,mixed_leakage,v1,1.00,595302.444719,221,2655.691456,4175.497461,248.720995,1470.474414,0.010000,3,0.939274,INR,Razorpay,UPI,8,4,0,PAYOUT,0.964580,0.779414,0.920560,0.032328,0.030582,3,0.005646,0.004097,razorpay,0.202705,0.001292,3.140389,7.420663,2.915280,7.223707,0.203537,121165.777353
synthetic::LEAK_BATCH_014::011,1,LEAK_BATCH_014,SYN_14_011,mixed_leakage,mixed_leakage,v1,1.00,600764.123710,235,2598.343077,4942.818389,188.689127,1394.735820,0.047923,5,0.898979,INR,Razorpay,UPI,8,6,1,PAYOUT,0.937124,0.728571,0.937903,0.050000,0.039162,5,0.009286,0.007495,razorpay,0.238782,0.010165,3.495958,8.597339,3.322403,8.145898,0.236461,142057.465958
synthetic::LEAK_BATCH_014::012,1,LEAK_BATCH_014,SYN_14_012,mixed_leakage,mixed_leakage,v1,1.00,643932.110786,217,2933.415173,5096.889541,148.220368,1665.556818,0.057040,5,0.889297,INR,Razorpay,UPI,8,1,0,PAYOUT,0.939658,0.680000,0.900000,0.050000,0.045245,6,0.007651,0.009037,razorpay,0.230076,0.014726,3.669756,10.000000,3.500000,9.000000,0.259100,166842.513584
synthetic::LEAK_BATCH_014::013,1,LEAK_BATCH_014,SYN_14_013,mixed_leakage,mixed_leakage,v1,1.00,516271.415689,205,2528.231460,4671.796679,64.538133,1399.156117,0.029732,3,0.924523,INR,Razorpay,IMPS,7,2,0,PAYOUT,0.969704,0.815341,0.943640,0.027882,0.021826,1,0.005387,0.004600,razorpay,0.188461,0.012009,2.152516,7.764252,2.333121,6.864254,0.214919,110956.607675
synthetic::LEAK_BATCH_014::014,1,LEAK_BATCH_014,SYN_14_014,mixed_leakage,mixed_leakage,v1,1.00,610239.338688,226,2719.846089,5042.226486,87.955660,1516.206283,0.010656,3,0.931220,INR,Razorpay,UPI,6,6,1,PAYOUT,0.952076,0.811974,0.924891,0.040735,0.027933,2,0.006838,0.008746,razorpay,0.176885,0.013409,2.895688,7.441121,2.845623,7.678712,0.225077,137350.580371
synthetic::LEAK_BATCH_014::015,1,LEAK_BATCH_014,SYN_14_015,mixed_leakage,mixed_leakage,v1,1.00,569769.915265,211,2786.180598,5038.305983,347.562398,1547.980593,0.010000,4,0.907654,INR,Razorpay,IMPS,10,6,1,PAYOUT,0.964961,0.777537,0.934343,0.033606,0.035987,4,0.009454,0.009451,razorpay,0.197831,0.018460,3.348249,8.181588,2.844747,8.174977,0.229474,130747.268400
synthetic::LEAK_BATCH_014::016,1,LEAK_BATCH_014,SYN_14_016,mixed_leakage,mixed_leakage,v1,1.00,537655.483474,219,2528.238173,4485.650474,110.717036,1500.703277,0.026950,3,0.951476,INR,Razorpay,IMPS,8,4,0,PAYOUT,0.974087,0.793645,0.952074,0.026609,0.022836,3,0.002933,0.005659,razorpay,0.173856,0.003158,2.464293,6.162535,2.315648,6.101869,0.200208,107642.902573
synthetic::LEAK_BATCH_014::017,1,LEAK_BATCH_014,SYN_14_017,mixed_leakage,mixed_leakage,v1,1.00,556502.350946,219,2512.517796,4636.793260,300.040017,1480.064458,0.045120,3,0.945326,INR,Razorpay,UPI,8,6,1,PAYOUT,0.973849,0.831295,0.944039,0.022228,0.016603,3,0.001062,0.001116,razorpay,0.181951,0.005906,2.025489,6.257045,1.907045,6.184165,0.202589,112741.307017
synthetic::LEAK_BATCH_014::018,1,LEAK_BATCH_014,SYN_14_018,mixed_leakage,mixed_leakage,v1,1.00,542026.844222,211,2549.253943,4508.197504,134.897602,1483.061143,0.019271,3,0.942976,INR,Razorpay,UPI,9,6,1,PAYOUT,0.961958,0.788267,0.927825,0.032336,0.021013,2,0.001150,0.005709,razorpay,0.182601,0.000279,2.717152,6.742110,2.557137,6.827409,0.236852,128379.998044
synthetic::LEAK_BATCH_014::019,1,LEAK_BATCH_014,SYN_14_019,mixed_leakage,mixed_leakage,v1,1.00,593291.562299,221,2725.108836,4830.495289,70.462010,1445.391425,0.014030,3,0.916578,INR,Razorpay,UPI,7,5,1,PAYOUT,0.947320,0.809908,0.944990,0.044778,0.018540,3,0.005097,0.007996,razorpay,0.194034,0.020049,2.784356,6.781000,2.700154,7.560459,0.210572,124930.564302
synthetic::LEAK_BATCH_014::020,1,LEAK_BATCH_014,SYN_14_020,mixed_leakage,mixed_leakage,v1,1.00,578395.688113,227,2593.881301,4615.521425,143.838142,1433.645033,0.028190,4,0.903939,INR,Razorpay,UPI,8,6,1,PAYOUT,0.953133,0.755181,0.938215,0.044532,0.025791,4,0.007108,0.009388,razorpay,0.222778,0.024057,2.513894,7.563470,2.575934,7.788004,0.246034,142304.785863
synthetic::LEAK_BATCH_015::001,1,LEAK_BATCH_015,SYN_15_001,mixed_leakage,mixed_leakage,v1,1.00,552768.513190,228,2478.377611,4845.926042,152.383371,1395.684375,0.064038,5,0.923691,INR,Razorpay,IMPS,8,4,0,PAYOUT,0.956541,0.762264,0.933570,0.036940,0.024618,2,0.009509,0.008432,razorpay,0.184254,0.015602,2.600697,8.531239,2.530953,8.132292,0.233926,129306.869037
synthetic::LEAK_BATCH_015::002,1,LEAK_BATCH_015,SYN_15_002,mixed_leakage,mixed_leakage,v1,1.00,498989.704897,216,2306.298557,4734.644710,173.506644,1327.029282,0.045095,5,0.902819,INR,Razorpay,UPI,7,2,0,PAYOUT,0.951319,0.753500,0.934592,0.041379,0.045949,5,0.007933,0.012000,razorpay,0.223554,0.020200,2.979671,8.870821,3.006686,8.329562,0.219018,109287.665333
synthetic::LEAK_BATCH_015::003,1,LEAK_BATCH_015,SYN_15_003,mixed_leakage,mixed_leakage,v1,1.00,483580.724410,208,2343.441259,4429.883366,62.837861,1378.293930,0.048244,4,0.925029,INR,Razorpay,IMPS,8,4,0,PAYOUT,0.960162,0.753552,0.904867,0.040803,0.024458,4,0.010867,0.005711,razorpay,0.190726,0.021181,3.267659,7.432366,3.112261,7.561270,0.239668,115898.618748
synthetic::LEAK_BATCH_015::004,1,LEAK_BATCH_015,SYN_15_004,mixed_leakage,mixed_leakage,v1,1.00,584012.262274,222,2607.134401,4861.710190,236.128772,1448.344472,0.018163,4,0.922710,INR,Razorpay,UPI,6,6,1,PAYOUT,0.953434,0.775993,0.938615,0.039581,0.024357,5,0.006522,0.007341,razorpay,0.200483,0.008751,2.825536,8.367553,2.670969,7.736032,0.207085,120940.353028
synthetic::LEAK_BATCH_015::005,1,LEAK_BATCH_015,SYN_15_005,mixed_leakage,mixed_leakage,v1,1.00,548252.689493,215,2518.827644,5097.406853,174.030518,1429.846774,0.040888,4,0.923112,INR,Razorpay,UPI,8,4,0,PAYOUT,0.970429,0.745083,0.919219,0.036701,0.027424,4,0.004430,0.008175,razorpay,0.198428,0.013496,3.339529,8.394832,2.899163,8.272793,0.252427,138393.695296
synthetic::LEAK_BATCH_015::006,1,LEAK_BATCH_015,SYN_15_006,mixed_leakage,mixed_leakage,v1,1.00,561984.132546,221,2576.942750,4706.903656,239.929729,1405.238228,0.050958,4,0.921577,INR,Razorpay,UPI,8,0,0,PAYOUT,0.960975,0.824363,0.940061,0.033171,0.020218,2,0.003452,0.012000,razorpay,0.202725,0.013738,2.933093,7.523127,2.484170,7.361711,0.217839,122421.901182
synthetic::LEAK_BATCH_015::007,1,LEAK_BATCH_015,SYN_15_007,mixed_leakage,mixed_leakage,v1,1.00,555030.678565,209,2647.891744,5063.012035,53.262208,1407.381898,0.024920,4,0.932517,INR,Razorpay,UPI,9,0,0,PAYOUT,0.950358,0.793302,0.921822,0.042195,0.036486,5,0.009989,0.006039,razorpay,0.191161,0.016639,3.082240,7.915373,2.760549,7.208193,0.217245,120577.801881
synthetic::LEAK_BATCH_015::008,1,LEAK_BATCH_015,SYN_15_008,mixed_leakage,mixed_leakage,v1,1.00,577853.375277,236,2509.856988,4945.246303,152.340966,1354.431004,0.026246,4,0.913612,INR,Razorpay,UPI,9,0,0,PAYOUT,0.945519,0.761272,0.933706,0.046309,0.038985,3,0.007538,0.009322,razorpay,0.204021,0.025000,3.159005,7.200573,3.130454,7.187705,0.266593,154051.585807
synthetic::LEAK_BATCH_015::009,1,LEAK_BATCH_015,SYN_15_009,mixed_leakage,mixed_leakage,v1,1.00,548278.464120,217,2624.282775,4986.559272,81.814039,1351.711531,0.024859,4,0.921016,INR,Razorpay,IMPS,6,0,0,PAYOUT,0.970860,0.785279,0.936314,0.027040,0.025177,3,0.005180,0.004721,razorpay,0.197170,0.012168,2.936128,7.840317,2.961495,7.268269,0.210385,115349.738196
synthetic::LEAK_BATCH_015::010,1,LEAK_BATCH_015,SYN_15_010,mixed_leakage,mixed_leakage,v1,1.00,545812.467857,228,2457.222621,4763.258684,60.554171,1507.009533,0.066202,4,0.927357,INR,Razorpay,IMPS,8,0,0,PAYOUT,0.967068,0.835084,0.940659,0.028050,0.021844,3,0.006849,0.004337,razorpay,0.209384,0.015880,2.106810,7.084672,2.303511,7.472972,0.237461,129609.038905
synthetic::LEAK_BATCH_015::011,1,LEAK_BATCH_015,SYN_15_011,mixed_leakage,mixed_leakage,v1,1.00,537719.395152,222,2373.651550,4420.597097,113.717020,1321.186466,0.050261,4,0.915337,INR,Razorpay,UPI,7,3,0,PAYOUT,0.964098,0.761617,0.930250,0.030516,0.030938,5,0.005215,0.003115,razorpay,0.201274,0.012329,3.102896,7.685165,2.888319,7.140790,0.217696,117059.323584
synthetic::LEAK_BATCH_015::012,1,LEAK_BATCH_015,SYN_15_012,mixed_leakage,mixed_leakage,v1,1.00,503801.260721,204,2510.056339,4962.805099,121.051971,1378.876145,0.036523,4,0.928600,INR,Razorpay,UPI,8,0,0,PAYOUT,0.956884,0.801619,0.927718,0.036649,0.034978,4,0.009014,0.005668,razorpay,0.210066,0.001530,2.469484,7.993537,2.500669,7.949963,0.225928,113823.026560
synthetic::LEAK_BATCH_015::013,1,LEAK_BATCH_015,SYN_15_013,mixed_leakage,mixed_leakage,v1,1.00,530120.666023,216,2519.406893,4791.306091,115.290476,1447.393713,0.025488,3,0.950281,INR,Razorpay,UPI,7,4,0,PAYOUT,0.986700,0.807509,0.953402,0.012848,0.018616,2,0.006071,0.007501,razorpay,0.185459,0.009254,2.268557,5.940381,2.426057,5.710140,0.215013,113982.816009
synthetic::LEAK_BATCH_015::014,1,LEAK_BATCH_015,SYN_15_014,mixed_leakage,mixed_leakage,v1,1.00,532590.380578,219,2416.716794,5157.399282,115.725261,1417.106094,0.010000,3,0.920013,INR,Razorpay,UPI,8,1,0,PAYOUT,0.964029,0.787575,0.957056,0.044058,0.033618,2,0.004666,0.003688,razorpay,0.212812,0.008730,3.087158,6.810784,2.668025,6.742125,0.217538,115858.772563
synthetic::LEAK_BATCH_015::015,1,LEAK_BATCH_015,SYN_15_015,mixed_leakage,mixed_leakage,v1,1.00,533937.129488,223,2374.664989,4840.047422,101.771408,1427.105644,0.015472,3,0.924917,INR,Razorpay,UPI,10,0,0,PAYOUT,0.958746,0.788714,0.934332,0.035066,0.039491,4,0.006186,0.007538,razorpay,0.193472,0.011452,2.341219,7.213589,2.442294,7.079521,0.212391,113403.310257
synthetic::LEAK_BATCH_015::016,1,LEAK_BATCH_015,SYN_15_016,mixed_leakage,mixed_leakage,v1,1.00,540855.322884,234,2358.088505,4165.465777,183.412369,1448.108292,0.051230,4,0.945829,INR,Razorpay,UPI,7,5,1,PAYOUT,0.974022,0.818718,0.938881,0.022081,0.026020,3,0.004020,0.005907,razorpay,0.160821,0.009552,2.195455,7.309810,2.020460,6.949645,0.206583,111731.572063
